X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000300e-04,1.000000e-06
315,4.40e-01,6.00e-03,
316,4.80e-01,-4.00e-03,
317,4.40e-01,8.00e-03,
318,4.60e-01,6.00e-03,
319,4.80e-01,-2.00e-03,
320,4.80e-01,6.00e-03,
321,4.40e-01,-2.00e-03,
322,4.60e-01,-2.00e-03,
323,4.80e-01,8.00e-03,
324,4.80e-01,-2.00e-03,
325,4.40e-01,8.00e-03,
326,4.80e-01,-2.00e-03,
327,4.40e-01,8.00e-03,
328,4.80e-01,6.00e-03,
329,4.40e-01,-2.00e-03,
330,4.80e-01,-2.00e-03,
331,4.40e-01,6.00e-03,
332,4.80e-01,-2.00e-03,
333,4.40e-01,8.00e-03,
334,4.60e-01,6.00e-03,
335,4.80e-01,-2.00e-03,
336,4.80e-01,6.00e-03,
337,4.40e-01,-2.00e-03,
338,5.00e-01,6.00e-03,
339,4.40e-01,-2.00e-03,
340,4.80e-01,6.00e-03,
341,4.40e-01,-4.00e-03,
342,4.60e-01,-2.00e-03,
343,4.80e-01,6.00e-03,
344,5.00e-01,6.00e-03,
345,4.40e-01,-4.00e-03,
346,4.80e-01,6.00e-03,
347,-5.40e-01,-2.80e-02,
348,-4.60e-01,-2.00e-03,
349,-5.00e-01,-2.40e-02,
350,-5.00e-01,-1.80e-02,
351,-4.60e-01,-3.60e-02,
352,-5.00e-01,-3.00e-02,
353,-4.60e-01,-4.80e-02,
354,-4.60e-01,-4.20e-02,
355,-5.20e-01,-5.80e-02,
356,-4.80e-01,-5.20e-02,
357,-5.20e-01,-6.60e-02,
358,-4.80e-01,-6.00e-02,
359,-5.20e-01,-7.00e-02,
360,-4.80e-01,-6.40e-02,
361,-5.20e-01,-7.20e-02,
362,-4.80e-01,-7.20e-02,
363,-5.00e-01,-6.40e-02,
364,-4.80e-01,-7.20e-02,
365,-5.20e-01,-6.20e-02,
366,-4.80e-01,-7.00e-02,
367,-5.20e-01,-6.00e-02,
368,-5.00e-01,-6.60e-02,
369,-4.80e-01,-5.40e-02,
370,-4.80e-01,-5.80e-02,
371,-5.20e-01,-4.60e-02,
372,-4.60e-01,-5.40e-02,
373,-5.20e-01,-4.00e-02,
374,-5.00e-01,-4.40e-02,
375,-4.80e-01,-3.00e-02,
376,-4.80e-01,-3.80e-02,
377,-5.40e-01,-2.20e-02,
378,-4.80e-01,-2.80e-02,
379,-5.20e-01,-1.40e-02,
380,-4.80e-01,-2.00e-02,
381,-5.20e-01,-6.00e-03,
382,-4.60e-01,-1.00e-02,
383,-5.20e-01,2.00e-03,
384,-4.60e-01,-4.00e-03,
385,-5.20e-01,1.00e-02,
386,-4.60e-01,2.00e-03,
387,-5.20e-01,1.60e-02,
388,-5.00e-01,6.00e-03,
389,-4.80e-01,2.00e-02,
390,-4.80e-01,1.20e-02,
391,-5.20e-01,2.40e-02,
392,-5.00e-01,1.80e-02,
393,-4.60e-01,2.80e-02,
394,-4.80e-01,2.00e-02,
395,-5.20e-01,3.00e-02,
396,-4.80e-01,2.20e-02,
397,-5.40e-01,3.00e-02,
398,-5.00e-01,3.00e-02,
399,-4.60e-01,2.00e-02,
400,-5.00e-01,2.80e-02,
401,-4.60e-01,1.80e-02,
402,-5.00e-01,2.80e-02,
403,-4.80e-01,1.80e-02,
404,-5.00e-01,2.60e-02,
405,-4.60e-01,1.40e-02,
406,-5.00e-01,2.20e-02,
407,-4.80e-01,1.00e-02,
408,-4.60e-01,1.80e-02,
409,-5.20e-01,6.00e-03,
410,-5.00e-01,1.40e-02,
411,-4.80e-01,4.00e-03,
412,-4.60e-01,1.00e-02,
413,-5.20e-01,0.00e+00,
414,-5.00e-01,6.00e-03,
415,-4.80e-01,-4.00e-03,
416,-5.20e-01,4.00e-03,
417,-4.80e-01,-8.00e-03,
418,-4.60e-01,0.00e+00,
419,-5.20e-01,-1.00e-02,
420,-5.00e-01,-4.00e-03,
421,-4.80e-01,-1.40e-02,
422,-5.00e-01,-6.00e-03,
423,-4.80e-01,-1.60e-02,
424,-4.80e-01,-8.00e-03,
425,-5.20e-01,-1.80e-02,
426,-4.60e-01,-1.00e-02,
427,-5.20e-01,-2.00e-02,
428,-5.00e-01,-2.00e-02,
429,-4.80e-01,-1.00e-02,
430,-4.80e-01,-2.00e-02,
431,-5.20e-01,-1.00e-02,
432,-4.80e-01,-2.00e-02,
433,-5.00e-01,-1.00e-02,
434,-5.00e-01,-2.00e-02,
435,-4.80e-01,-1.00e-02,
436,-5.00e-01,-1.80e-02,
437,-4.60e-01,-8.00e-03,
438,-5.00e-01,-1.80e-02,
439,-4.60e-01,-6.00e-03,
440,-5.00e-01,-1.60e-02,
441,-4.80e-01,-6.00e-03,
442,-5.20e-01,-4.00e-03,
443,-4.80e-01,-1.40e-02,
444,-4.80e-01,-1.40e-02,
445,-5.00e-01,-2.00e-03,
446,-5.20e-01,-1.00e-02,
447,-4.60e-01,0.00e+00,
448,-4.60e-01,-8.00e-03,
449,-5.20e-01,2.00e-03,
450,-5.00e-01,-6.00e-03,
451,-4.60e-01,4.00e-03,
452,-5.00e-01,4.00e-03,
453,-4.60e-01,-6.00e-03,
454,-5.00e-01,-4.00e-03,
455,-4.80e-01,6.00e-03,
456,-5.00e-01,-2.00e-03,
457,-4.60e-01,6.00e-03,
458,-5.40e-01,8.00e-03,
459,-4.60e-01,-2.00e-03,
460,-5.00e-01,-2.00e-03,
461,-4.60e-01,8.00e-03,
462,-5.00e-01,8.00e-03,
463,-4.60e-01,0.00e+00,
464,-5.00e-01,0.00e+00,
465,-4.60e-01,8.00e-03,
466,-5.00e-01,0.00e+00,
467,-4.60e-01,8.00e-03,
468,-5.00e-01,0.00e+00,
